Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-10-13,141.034171787438,141.19392703439576,138.9971362140694,140.70465087890625,78762700,0.0,0
2021-10-14,141.9029019925287,143.67032681641606,141.3037702851442,143.5504913330078,69907100,0.0,0
2021-10-15,143.56048873912064,144.68883163314678,143.30085788483387,144.62892150878906,67885200,0.0,0
2021-10-18,143.2409375271261,146.62599644047575,142.95136686790033,146.33642578125,85589200,0.0,0
2021-10-19,146.79574801194659,148.95260377098236,146.3364269300445,148.54319763183594,76378900,0.0,0
2021-10-20,148.48329898502405,149.53177188528653,147.90414238072142,149.04248046875,58418800,0.0,0
2021-10-21,148.59312427165835,149.42191647145026,147.65449177462776,149.26214599609375,61421000,0.0,0
2021-10-22,149.4718550502014,149.96113120822127,148.4233821970057,148.4733123779297,58883400,0.0,0
2021-10-25,148.46332062384622,149.15231752145246,147.40486780467523,148.4233856201172,50720600,0.0,0
2021-10-26,149.11238167513622,150.6201756513622,148.7928407009003,149.10240173339844,60893400,0.0,0
2021-10-27,149.14233845062185,149.51179437434413,148.2736111763333,148.63308715820312,56094900,0.0,0
2021-10-28,149.60166401971063,152.9467726855869,149.50180366217046,152.34765625,100077900,0.0,0
2021-10-29,147.00545363029664,149.72149092148635,146.19663650250706,149.58169555664062,124850400,0.0,0
2021-11-01,148.77287498246574,149.48183173184853,147.58460679052797,148.742919921875,74588300,0.0,0
2021-11-02,148.44335769555576,151.3491205360553,148.43336251741425,149.80137634277344,69122000,0.0,0
2021-11-03,150.17083825223165,151.74853756982256,149.60167682786778,151.2692413330078,54511500,0.0,0
2021-11-04,151.35909706188477,152.20784917439678,150.42046453088776,150.74000549316406,60394600,0.0,0
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,65414600,0.22,0
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,55020900,0.0,0
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,56787900,0.0,0
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,65187100,0.0,0
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,41000000,0.0,0
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,63632600,0.0,0
