2021-10-16,20.0
2021-10-17,222.0
2021-10-18,20.0
2021-10-19,204.0
2021-10-20,178.0
2021-10-21,30.0
2021-10-24,20.0
2021-10-26,30.0
2021-10-27,292.0
2021-10-28,417.0
2021-10-29,30.0
2021-10-30,30.0
2021-10-31,50.0
2021-11-01,30.0
2021-11-02,20.0
2021-11-04,412.0
2021-11-05,120.0
2021-11-06,70.0
2021-11-07,30.0
2021-11-08,20.0
2021-11-09,20.0
2021-11-10,30.0
