2021-10-18,131.0
2021-10-21,20.0
2021-10-23,20.0
2021-10-24,234.0
2021-10-25,70.0
2021-10-26,50.0
2021-10-27,60.0
2021-10-28,30.0
2021-10-30,30.0
2021-10-31,20.0
2021-11-01,20.0
2021-11-02,30.0
2021-11-09,30.0
