2021-10-18,30.0
2021-10-21,30.0
2021-10-23,20.0
2021-10-24,20.0
2021-10-26,30.0
2021-10-28,20.0
2021-10-29,244.0
2021-10-30,20.0
2021-10-31,20.0
2021-11-01,20.0
2021-11-02,202.0
2021-11-05,30.0
2021-11-07,20.0
2021-11-08,20.0
2021-11-11,234.0
2021-11-12,20.0
