Date,Count
2021-10-14,20.0
2021-10-16,20.0
2021-10-17,20.0
2021-10-18,30.0
2021-10-20,20.0
2021-10-21,30.0
2021-10-22,50.0
2021-10-23,20.0
2021-10-25,30.0
2021-10-26,20.0
2021-10-27,20.0
2021-10-28,20.0
2021-10-29,30.0
2021-10-30,20.0
2021-10-31,20.0
2021-11-01,40.0
2021-11-02,20.0
2021-11-03,30.0
2021-11-04,20.0
2021-11-08,50.0
2021-11-09,30.0
