Date,Count
2021-10-15,20.0
2021-10-16,20.0
2021-10-18,30.0
2021-10-19,20.0
2021-10-21,20.0
2021-10-22,20.0
2021-10-23,30.0
2021-10-25,30.0
2021-10-26,30.0
2021-10-27,20.0
2021-10-29,20.0
2021-10-30,20.0
2021-11-01,30.0
2021-11-04,20.0
2021-11-05,20.0
2021-11-08,50.0
2021-11-09,20.0
2021-11-10,30.0
2021-11-11,20.0
2021-11-13,30.0
