Date,Count
2021-10-15,20.0
2021-10-16,30.0
2021-10-17,30.0
2021-10-18,30.0
2021-10-20,30.0
2021-10-22,20.0
2021-10-23,20.0
2021-10-25,20.0
2021-10-26,30.0
2021-10-27,20.0
2021-10-29,50.0
2021-10-31,30.0
2021-11-01,40.0
2021-11-02,20.0
2021-11-03,20.0
2021-11-04,40.0
2021-11-08,50.0
2021-11-09,40.0
2021-11-10,30.0
2021-11-11,30.0
2021-11-12,20.0
2021-11-13,20.0
