Date,Count
2021-10-16,30.0
2021-10-17,20.0
2021-10-18,50.0
2021-10-20,20.0
2021-10-21,30.0
2021-10-23,20.0
2021-10-24,20.0
2021-10-25,20.0
2021-10-26,20.0
2021-10-27,50.0
2021-10-28,20.0
2021-10-29,30.0
2021-10-30,30.0
2021-10-31,20.0
2021-11-01,20.0
2021-11-02,20.0
2021-11-03,30.0
2021-11-05,20.0
2021-11-06,20.0
2021-11-07,20.0
2021-11-08,30.0
2021-11-09,30.0
2021-11-11,30.0
2021-11-12,60.0
