Date,Count
2021-10-15,20.0
2021-10-16,20.0
2021-10-19,30.0
2021-10-20,20.0
2021-10-24,20.0
2021-10-25,20.0
2021-10-29,60.0
2021-10-30,140.0
2021-10-31,50.0
2021-11-01,30.0
2021-11-06,50.0
2021-11-07,142.0
2021-11-08,20.0
2021-11-09,206.0
2021-11-10,30.0
2021-11-12,80.0
2021-11-13,60.0
