Date,Count
2021-10-16,20.0
2021-10-18,40.0
2021-10-19,20.0
2021-10-20,20.0
2021-10-23,20.0
2021-10-24,20.0
2021-10-25,20.0
2021-10-26,20.0
2021-10-27,30.0
2021-10-28,50.0
2021-10-29,20.0
2021-10-30,50.0
2021-10-31,30.0
2021-11-02,20.0
2021-11-03,60.0
2021-11-04,100.0
2021-11-07,20.0
2021-11-08,20.0
2021-11-09,20.0
2021-11-10,50.0
2021-11-11,20.0
2021-11-12,40.0
2021-11-13,20.0
