Date,Count
2021-10-15,50.0
2021-10-16,50.0
2021-10-17,30.0
2021-10-18,100.0
2021-10-19,20.0
2021-10-20,50.0
2021-10-21,70.0
2021-10-22,70.0
2021-10-23,50.0
2021-10-24,30.0
2021-10-25,50.0
2021-10-26,50.0
2021-10-28,20.0
2021-10-29,90.0
2021-10-30,70.0
2021-10-31,70.0
2021-11-01,60.0
2021-11-02,40.0
2021-11-03,20.0
2021-11-04,30.0
2021-11-06,20.0
2021-11-07,20.0
2021-11-08,70.0
2021-11-09,60.0
2021-11-10,40.0
2021-11-11,50.0
2021-11-12,50.0
2021-11-13,20.0
