Date,Count
2021-10-15,40.0
2021-10-16,20.0
2021-10-18,80.0
2021-10-19,50.0
2021-10-20,40.0
2021-10-21,30.0
2021-10-22,60.0
2021-10-25,20.0
2021-10-26,20.0
2021-10-27,30.0
2021-10-28,30.0
2021-10-29,90.0
2021-11-01,40.0
2021-11-02,70.0
2021-11-03,20.0
2021-11-04,20.0
2021-11-05,20.0
2021-11-06,70.0
2021-11-07,20.0
2021-11-08,30.0
2021-11-09,20.0
2021-11-10,30.0
2021-11-11,40.0
2021-11-12,70.0
2021-11-13,50.0
