Date,Count
2021-10-16,20.0
2021-10-17,20.0
2021-10-21,20.0
2021-10-22,180.0
2021-10-23,50.0
2021-10-24,40.0
2021-10-25,40.0
2021-10-26,30.0
2021-10-27,30.0
2021-10-28,470.0
2021-10-29,160.0
2021-10-30,90.0
2021-10-31,90.0
2021-11-01,470.0
2021-11-02,210.0
2021-11-03,30.0
2021-11-04,20.0
2021-11-05,30.0
2021-11-08,20.0
2021-11-09,40.0
2021-11-12,80.0
2021-11-13,50.0
