Date,Count
2021-10-16,20.0
2021-10-20,20.0
2021-10-22,50.0
2021-10-23,30.0
2021-10-25,221.0
2021-10-26,30.0
2021-10-27,20.0
2021-10-28,271.0
2021-10-29,638.0
2021-10-30,318.0
2021-10-31,50.0
2021-11-01,20.0
2021-11-03,30.0
2021-11-05,20.0
2021-11-07,20.0
2021-11-10,40.0
2021-11-11,20.0
2021-11-12,40.0
