Date,Count
2021-10-15,20.0
2021-10-16,30.0
2021-10-17,30.0
2021-10-18,50.0
2021-10-19,30.0
2021-10-20,40.0
2021-10-21,20.0
2021-10-22,20.0
2021-10-26,20.0
2021-10-27,20.0
2021-10-29,20.0
2021-10-31,20.0
2021-11-03,20.0
2021-11-04,50.0
2021-11-05,20.0
2021-11-06,20.0
2021-11-07,20.0
2021-11-09,90.0
2021-11-10,20.0
2021-11-11,20.0
2021-11-12,20.0
