Date,Count
2021-10-15,20.0
2021-10-16,20.0
2021-10-19,70.0
2021-10-20,60.0
2021-10-21,20.0
2021-10-22,560.0
2021-10-23,80.0
2021-10-24,20.0
2021-10-25,221.0
2021-10-26,50.0
2021-10-27,30.0
2021-10-28,40.0
2021-10-29,999.0
2021-10-30,220.0
2021-10-31,150.0
2021-11-01,1056.0
2021-11-02,320.0
2021-11-03,40.0
2021-11-06,40.0
2021-11-08,20.0
2021-11-09,20.0
2021-11-10,40.0
2021-11-11,30.0
2021-11-12,70.0
2021-11-13,50.0
