Date,Count
2021-10-17,20.0
2021-10-18,30.0
2021-10-20,20.0
2021-10-22,20.0
2021-10-23,30.0
2021-10-24,20.0
2021-10-26,20.0
2021-10-29,50.0
2021-10-30,20.0
2021-10-31,20.0
2021-11-01,30.0
2021-11-03,20.0
2021-11-04,20.0
2021-11-07,20.0
2021-11-08,20.0
2021-11-09,30.0
2021-11-11,20.0
