Date,Count
2021-10-15,20.0
2021-10-16,30.0
2021-10-22,20.0
2021-10-25,50.0
2021-10-26,30.0
2021-10-27,20.0
2021-10-28,30.0
2021-10-30,20.0
2021-11-03,20.0
2021-11-04,90.0
2021-11-05,50.0
2021-11-06,20.0
2021-11-07,20.0
2021-11-08,20.0
2021-11-09,20.0
2021-11-10,20.0
2021-11-11,50.0
2021-11-12,20.0
