Date,CloseToOpen
2021-10-13,-0.7431852055874132
2021-10-14,0.05177653652053496
2021-10-15,-1.192644212458355
2021-10-18,1.9425395633783138
2021-10-19,0.1001019708524553
2021-10-20,-0.7774096179460591
2021-10-21,0.4702028062934658
2021-10-22,-0.5331762584374533
2021-10-25,2.6194239675901976
2021-10-26,-3.7927288846181595
2021-10-27,-0.6270095182517825
2021-10-28,1.2556386197579266
2021-10-29,1.0556247406353765
2021-11-01,1.2084413992595622
2021-11-02,-0.9958411074662988
2021-11-03,1.261108737966854
2021-11-04,0.5508805976149491
2021-11-05,0.24095892865373816
2021-11-08,-1.6839957274329025
2021-11-09,-1.3617661420036766
2021-11-10,-1.458683186979166
2021-11-11,-0.6306521871485672
2021-11-12,3.2436919892880693
