Date,CloseToOpen
2021-10-13,2.323698052834539
2021-10-14,1.1951131837180522
2021-10-15,-3.478037453955373
2021-10-18,0.5780278456853781
2021-10-19,1.1597958035773013
2021-10-20,-2.7594940571845332
2021-10-21,-0.05196273549362071
2021-10-22,-1.5104213750194957
2021-10-25,1.0311988175447027
2021-10-26,-1.7116178005876967
2021-10-27,-3.157896744577508
2021-10-28,3.331536884983359
2021-10-29,-3.495395645269841
2021-11-01,4.975535322977712
2021-11-02,-0.6498570108322723
2021-11-03,1.708721597102595
2021-11-04,-2.8248549381473365
2021-11-05,-0.37194312411954883
2021-11-08,7.470197867084023
2021-11-09,-0.12312050310041606
2021-11-10,-5.41687945395172
2021-11-11,-0.23504870837282693
2021-11-12,-1.1218374240394589
