Date,CloseToOpen
2021-10-13,-0.23364525316289597
2021-10-14,2.9259479527906014
2021-10-15,0.6987740989003353
2021-10-18,1.5488452797622632
2021-10-19,1.8441112214573026
2021-10-20,-2.5072346359801183
2021-10-21,3.3613389193077525
2021-10-22,-0.4175372364354818
2021-10-25,4.000923855416627
2021-10-26,-3.9095076367677506
2021-10-27,-6.160920241783406
2021-10-28,1.06562997566687
2021-10-29,7.118881397664074
2021-11-01,1.9111124674479167
2021-11-02,1.3478237649668818
2021-11-03,-0.38868559671344605
2021-11-04,-1.2316329080786521
2021-11-05,0.4851381804071848
2021-11-08,0.8737878892028216
2021-11-09,0.38835099599893813
2021-11-10,-8.297370694818904
2021-11-11,-3.444679485004736
2021-11-12,-1.1670648588393016
