Date,CloseToOpen
2021-10-13,-4.288160544444975
2021-10-14,-1.8518610500991368
2021-10-15,3.5156144953366932
2021-10-18,-4.509804379889626
2021-10-19,-4.435480915157234
2021-10-20,0.0
2021-10-21,-2.439029265698055
2021-10-22,-3.191486326155476
2021-10-25,19.914345446562585
2021-10-26,-3.6065597157425247
2021-10-27,5.070424568934579
2021-10-28,-0.8130073421291051
2021-10-29,-7.086616907894959
2021-11-01,-7.718121241644724
2021-11-02,0.0
2021-11-03,5.5445539412597995
2021-11-04,19.230774521122513
2021-11-05,-8.333333333333332
2021-11-08,-4.242423640357147
2021-11-09,0.4910017960411005
2021-11-10,-3.500004470348181
2021-11-11,1.2048243447951394
2021-11-12,-3.3333399560713786
