Date,CloseToOpen
2021-10-13,-1.0321153417601596
2021-10-14,2.3539591694400936
2021-10-15,0.2083009110172028
2021-10-18,4.897861759542668
2021-10-19,-1.9537225789297625
2021-10-20,0.5140697337962963
2021-10-21,-0.08024950630862882
2021-10-22,-0.19435582436927662
2021-10-25,0.241144042405663
2021-10-26,-2.2505548815094514
2021-10-27,-1.6819606545003443
2021-10-28,-0.2737204381742175
2021-10-29,1.0338806441486257
2021-11-01,0.7756060864551958
2021-11-02,-1.235621868335078
2021-11-03,2.992759345300097
2021-11-04,-2.413988175742338
2021-11-05,-1.1382491213210044
2021-11-08,-0.7197204811643426
2021-11-09,-0.7954342918250951
2021-11-10,-1.849739522865651
2021-11-11,-0.9647458758319538
2021-11-12,0.9304518045638366
