Date,CloseToOpen
2021-10-13,0.08590442364768125
2021-10-14,0.5977770674311264
2021-10-15,0.25104379456083215
2021-10-18,-1.257339215150839
2021-10-19,-1.7587943511488062
2021-10-20,0.25445066215654477
2021-10-21,-0.5097741485398332
2021-10-22,-3.253425552330917
2021-10-25,-2.048081492535184
2021-10-26,-3.2520295085966806
2021-10-27,0.2816965983107517
2021-10-28,-2.7932979248437135
2021-10-29,-2.1276621255537123
2021-11-01,2.7559029249642277
2021-11-02,-0.5736177762703767
2021-11-03,2.2157951801594584
2021-11-04,-1.3940573328424335
2021-11-05,-2.137551031767458
2021-11-08,0.6622578100244617
2021-11-09,-1.2275742452104657
2021-11-10,0.6724274337200921
2021-11-11,-3.222750203232061
2021-11-12,-0.9737135054763375
